"Yield","Northing","Easting","TimeStamp"
44.04108398,239.373399036115,62.3393671485132,"2013-09-30 19:28:09"
39.35973894,237.32788810427,62.3416885344432,"2013-09-30 19:28:10"
47.1343542,235.313562449626,62.3876738649664,"2013-09-30 19:28:11"
42.73922993,233.291606355225,62.39574340543,"2013-09-30 19:28:12"
48.87956159,231.286901690932,62.4321116038224,"2013-09-30 19:28:13"
45.6603054,229.279874718922,62.4279109985418,"2013-09-30 19:28:14"
42.29678527,227.26908782028,62.4386335479061,"2013-09-30 19:28:15"
42.50685564,225.263609052891,62.4556569604209,"2013-09-30 19:28:16"
36.94958701,223.244307024903,62.4628421661552,"2013-09-30 19:28:17"
37.69100394,221.264041886859,62.4379702878265,"2013-09-30 19:28:18"
36.547209,219.288863708653,62.4084556596304,"2013-09-30 19:28:19"
36.73240275,217.323527693,62.3935325395451,"2013-09-30 19:28:20"
33.27926123,215.347796584685,62.3657865886622,"2013-09-30 19:28:21"
33.11231885,213.361006867889,62.403702391289,"2013-09-30 19:28:22"
31.8246834,211.371341911695,62.4698063113778,"2013-09-30 19:28:23"
32.55087817,209.381013439683,62.500647417319,"2013-09-30 19:28:24"
31.54528001,207.410369291206,62.4538882721116,"2013-09-30 19:28:25"
30.5449463,205.437292249303,62.4523406898697,"2013-09-30 19:28:26"
30.52439457,203.456031836747,62.3956328194075,"2013-09-30 19:28:27"
30.83420684,201.465261019548,62.3623597870697,"2013-09-30 19:28:28"
30.20267149,199.450050676885,62.3118422597129,"2013-09-30 19:28:29"
28.40854764,197.411396082486,62.2959242754279,"2013-09-30 19:28:30"
31.60438314,195.353278335968,62.2550238692057,"2013-09-30 19:28:31"
30.19410014,193.300468722274,62.2529235893433,"2013-09-30 19:28:32"
35.15230736,191.232398227495,62.2759162608885,"2013-09-30 19:28:33"
32.02620732,189.17295343677,62.295592682304,"2013-09-30 19:28:34"
37.40711861,187.085972731769,62.3108474175057,"2013-09-30 19:28:35"
34.8796456,185.002088426582,62.3014513788752,"2013-09-30 19:28:36"
47.17383505,182.933133242999,62.3676658410016,"2013-09-30 19:28:37"
41.96755977,180.858869916377,62.3888898242374,"2013-09-30 19:28:38"
42.51179154,178.767465767355,62.3752931803264,"2013-09-30 19:28:39"
38.41203958,176.695082404049,62.3387038884336,"2013-09-30 19:28:40"
31.59390603,174.61152985677,62.3348349422543,"2013-09-30 19:28:41"
36.12632147,172.541800570877,62.3021145949699,"2013-09-30 19:28:42"
38.44583539,170.515863377643,62.3020040764957,"2013-09-30 19:28:43"
46.54853058,168.52586666354,62.3038832832793,"2013-09-30 19:28:44"
42.09485559,166.563848230117,62.3209066957941,"2013-09-30 19:28:45"
39.15353954,164.573519758105,62.3028884096542,"2013-09-30 19:28:46"
29.3671182,162.572022090335,62.3718664117226,"2013-09-30 19:28:47"
19.31528063,160.564995118324,62.3906584779872,"2013-09-30 19:28:48"
18.13047233,158.645220572154,62.3640179223453,"2013-09-30 19:28:49"
27.9689199,157.135499252895,62.3109579265545,"2013-09-30 19:28:50"
40.47587778,155.977331117699,62.2599982216223,"2013-09-30 19:28:51"
47.39164384,154.917031673992,62.2675150738907,"2013-09-30 19:28:52"
35.80180977,153.897538497838,62.2373372076075,"2013-09-30 19:28:53"
33.55438095,152.911663493096,62.225288180498,"2013-09-30 19:28:54"
37.6733637,151.995457726177,62.2140129225169,"2013-09-30 19:28:55"
38.18688347,150.937591176681,62.173886286994,"2013-09-30 19:28:56"
42.97709381,149.778759524882,62.2241827758315,"2013-09-30 19:28:57"
63.23122702,148.751082978076,62.1926783878182,"2013-09-30 19:28:58"
68.28522746,147.750168265236,62.214786724634,"2013-09-30 19:28:59"
59.20381431,146.499439571376,62.2048379773868,"2013-09-30 19:29:00"
42.3213141,144.856240840193,62.1638270197018,"2013-09-30 19:29:01"
41.19464616,142.944317906766,62.2256198380284,"2013-09-30 19:29:02"
32.25429262,141.033832592252,62.2942662061297,"2013-09-30 19:29:03"
36.57462626,139.001481405189,62.3451153580281,"2013-09-30 19:29:04"
32.66025173,136.956855162147,62.3584908738791,"2013-09-30 19:29:05"
36.73994404,134.938990753073,62.3357192754128,"2013-09-30 19:29:06"
34.73847654,132.99853660807,62.3556167809033,"2013-09-30 19:29:07"
39.54552805,131.060957700896,62.3276497349491,"2013-09-30 19:29:08"
37.50368315,129.126696376736,62.3080838649965,"2013-09-30 19:29:09"
35.78190756,127.20028665432,62.3284235370663,"2013-09-30 19:29:10"
34.35936798,125.247225694645,62.3859052112166,"2013-09-30 19:29:11"
32.33076134,123.308983271653,62.4184044508626,"2013-09-30 19:29:12"
33.21258967,121.335242713147,62.4632843547269,"2013-09-30 19:29:13"
36.71743089,119.382734694582,62.4462609217905,"2013-09-30 19:29:14"
38.74333892,117.418836287628,62.4642792189267,"2013-09-30 19:29:15"
42.81269252,115.480040933741,62.5050690831113,"2013-09-30 19:29:16"
48.21397024,113.53781741113,62.522092483059,"2013-09-30 19:29:17"
47.61807222,111.563966266131,62.4768809216642,"2013-09-30 19:29:18"
45.29403008,109.572753105315,62.4630632282378,"2013-09-30 19:29:19"
39.61571036,107.579991750093,62.4448238470266,"2013-09-30 19:29:20"
39.22414591,105.570200114176,62.4018231499458,"2013-09-30 19:29:21"
39.09043668,103.569808307411,62.3763985849928,"2013-09-30 19:29:22"
39.68168344,101.593413682492,62.3264337552565,"2013-09-30 19:29:23"
31.57110897,99.6340493162668,62.3327346733882,"2013-09-30 19:29:24"
31.73190238,97.6847482840093,62.4600786811944,"2013-09-30 19:29:25"
33.85817122,95.7413083139004,62.5527125834697,"2013-09-30 19:29:26"
34.20840559,93.8150091889781,62.6436883488986,"2013-09-30 19:29:27"
37.50368315,91.8799737617223,62.7321216568896,"2013-09-30 19:29:28"
37.12166648,89.9219364279173,62.7695952395268,"2013-09-30 19:29:29"
39.95118411,87.9646731972087,62.7582094175157,"2013-09-30 19:29:30"
40.62495396,86.0085158275052,62.7111186477665,"2013-09-30 19:29:31"
40.21531629,84.0354387848163,62.6819356551084,"2013-09-30 19:29:32"
36.59838397,82.0702133556566,62.7197409282647,"2013-09-30 19:29:33"
36.59838397,80.1099642888407,62.7320110488747,"2013-09-30 19:29:34"
40.35208786,78.1494940726108,62.7096816279837,"2013-09-30 19:29:35"
37.52577053,76.1954378376385,62.6657965883192,"2013-09-30 19:29:36"
38.34115169,74.2271159976644,62.6231275157801,"2013-09-30 19:29:37"
40.08391941,72.2650975650267,62.5895228479043,"2013-09-30 19:29:38"
39.88182832,70.2948957609511,62.5726099884233,"2013-09-30 19:29:39"
35.63942545,68.3417242045679,62.5962659106227,"2013-09-30 19:29:40"
35.28005886,66.3668777960572,62.6088676667706,"2013-09-30 19:29:41"
40.87622125,64.3825209616869,62.6241224129685,"2013-09-30 19:29:42"
41.29048112,62.4166320151383,62.6395982416706,"2013-09-30 19:29:43"
42.52087621,60.4270776454374,62.6093098113574,"2013-09-30 19:29:44"
42.41612858,58.4527841568215,62.6000243257607,"2013-09-30 19:29:45"
37.33561816,56.4931986176093,62.6027878657027,"2013-09-30 19:29:46"
39.81221727,54.5321754594833,62.6033405853157,"2013-09-30 19:29:47"
46.9834203,52.5856390793458,62.6031195028116,"2013-09-30 19:29:48"
45.66376236,50.6166537227687,62.5702886260568,"2013-09-30 19:29:49"
52.99125945,48.6682373785296,62.5183340459285,"2013-09-30 19:29:50"
37.48693962,46.6873087238829,62.5118121002739,"2013-09-30 19:29:51"
26.15113479,44.7089235499409,62.4975522292719,"2013-09-30 19:29:52"
45.88000796,42.7213597300492,62.4732330579891,"2013-09-30 19:29:53"
21.74123757,40.7271607441268,62.4873823995206,"2013-09-30 19:29:54"
32.59030288,38.7434674373602,62.4546620742287,"2013-09-30 19:29:55"
38.95805413,36.7426332861928,62.4385229964432,"2013-09-30 19:29:56"
32.98379687,34.7711044496968,62.4694746648436,"2013-09-30 19:29:57"
13.69005984,32.7911710695618,62.4527828674451,"2013-09-30 19:29:58"
26.13987729,30.8989324604542,62.4418392559982,"2013-09-30 19:29:59"
55.67728118,30.0086038386978,62.4512352946286,"2013-09-30 19:30:00"
0.00504046,34.4483263744165,55.590077647031,"2013-09-30 19:30:11"
38.15271698,28.6104638858199,61.7278507867217,"2013-09-30 19:30:14"
43.11518792,26.6223471350328,61.6154299319895,"2013-09-30 19:30:15"
45.76154611,24.604703898159,61.5518685023272,"2013-09-30 19:30:16"
40.60154753,22.6034274033753,61.4948290183195,"2013-09-30 19:30:17"
43.82080373,20.6036991022124,61.4872016679985,"2013-09-30 19:30:18"
38.55416363,18.6184576010393,61.4551445823646,"2013-09-30 19:30:19"
40.87059762,16.6272444284372,61.4265142998942,"2013-09-30 19:30:20"
35.126143,14.6332666155015,61.4320414033415,"2013-09-30 19:30:21"
43.37934079,12.6427169705032,61.4736050806396,"2013-09-30 19:30:22"
36.28246899,10.6277278000417,61.4856541187453,"2013-09-30 19:30:23"
45.95434778,8.63684639713468,61.5215801615548,"2013-09-30 19:30:24"
46.97438176,6.63435345485247,61.5607118998892,"2013-09-30 19:30:25"
43.09808738,4.62699472414774,61.5881262152341,"2013-09-30 19:30:26"
39.74747486,2.62527588496201,61.6036020439362,"2013-09-30 19:30:27"
37.20984278,0.601660998660606,61.6011701175397,"2013-09-30 19:30:28"
40.60962912,0.487757335562662,76.0553732799693,"2013-09-30 19:42:43"
35.92470246,2.29451288543831,76.0735021081467,"2013-09-30 19:42:44"
35.32886374,4.12924672699407,76.06731179803,"2013-09-30 19:42:45"
40.05916026,5.95435957898391,76.0767078366604,"2013-09-30 19:42:46"
39.83653175,7.7901992815448,76.0516149072453,"2013-09-30 19:42:47"
41.33088329,9.63499646885496,76.0649904230963,"2013-09-30 19:42:48"
41.10673033,11.4884193602187,76.0823454491566,"2013-09-30 19:42:49"
42.18315552,13.3345435697343,76.088535792262,"2013-09-30 19:42:50"
42.18204071,15.1744749576213,76.1390533086226,"2013-09-30 19:42:51"
43.8227623,17.0163968953175,76.0991477995888,"2013-09-30 19:42:52"
44.89270118,18.8562176974968,76.0208843449125,"2013-09-30 19:42:53"
45.13594538,20.6888504035357,75.9768887726357,"2013-09-30 19:42:54"
42.48063428,22.5272335860155,75.9907064550659,"2013-09-30 19:42:55"
42.48049417,24.3631838750698,75.9678243475508,"2013-09-30 19:42:56"
44.61470927,26.17911808111,75.9399678562012,"2013-09-30 19:42:57"
43.89257727,28.0193812276914,76.0233162053316,"2013-09-30 19:42:58"
43.19770278,29.8519033472369,76.0789186475641,"2013-09-30 19:42:59"
45.3405924,31.7350738968883,76.1246828845869,"2013-09-30 19:43:00"
41.9630899,33.6371546685486,76.1913394913,"2013-09-30 19:43:01"
42.73947213,35.5351437548829,76.1799537242701,"2013-09-30 19:43:02"
37.84390203,37.4645392906196,76.1530921191128,"2013-09-30 19:43:03"
38.40172395,39.4146144259735,76.0653220931939,"2013-09-30 19:43:04"
37.25636783,41.3663483524422,76.0233162603128,"2013-09-30 19:43:05"
37.29941892,43.303263742228,76.0520570518321,"2013-09-30 19:43:06"
38.31335014,45.2315534177454,76.0743864523014,"2013-09-30 19:43:07"
39.1400031,47.1749933980692,76.1324208099342,"2013-09-30 19:43:08"
39.88182832,49.1531573895953,76.1343000182886,"2013-09-30 19:43:09"
39.54771339,51.1129641002228,76.1368424867226,"2013-09-30 19:43:10"
38.28119021,53.0872575896245,76.1639251869512,"2013-09-30 19:43:11"
40.82128449,55.0542523963924,76.1763058511696,"2013-09-30 19:43:12"
43.08297432,57.031310537914,76.2138899962659,"2013-09-30 19:43:13"
41.89369653,58.9966465535671,76.2001828558733,"2013-09-30 19:43:14"
39.1400031,60.9378748016658,76.1045643735658,"2013-09-30 19:43:15"
41.98400539,62.8794348186738,76.0107145355827,"2013-09-30 19:43:16"
37.10847845,64.8207736414794,76.0054085036433,"2013-09-30 19:43:17"
38.805828,66.7761569198728,76.0288433197753,"2013-09-30 19:43:18"
35.52974913,68.7110817606352,76.00242386863,"2013-09-30 19:43:19"
38.79225366,70.637933816453,76.0299487134454,"2013-09-30 19:43:20"
33.48354611,72.5914371205299,76.0522781359072,"2013-09-30 19:43:21"
43.08486763,74.5238184805876,76.0422188466225,"2013-09-30 19:43:22"
36.51524732,76.4758841657507,75.9899326749413,"2013-09-30 19:43:23"
40.98158414,78.4031785659706,75.9816420409772,"2013-09-30 19:43:24"
37.7279541,80.3560183534444,76.0014289714416,"2013-09-30 19:43:25"
44.44083873,82.3181473725755,76.0106039275678,"2013-09-30 19:43:26"
44.21678135,84.2929937920869,76.0052979411842,"2013-09-30 19:43:27"
47.78940218,86.2756918235561,76.0199999661982,"2013-09-30 19:43:28"
51.83257372,88.2473312465455,76.0162415730527,"2013-09-30 19:43:29"
35.97763601,90.2191918417359,75.9740146796599,"2013-09-30 19:43:30"
26.33835596,92.1802149998619,75.9260396207372,"2013-09-30 19:43:31"
23.04687089,94.152849697363,75.8890081732615,"2013-09-30 19:43:32"
24.47802417,96.1083435512491,75.8445704359764,"2013-09-30 19:43:33"
29.65534425,98.0640585773363,75.8489920782052,"2013-09-30 19:43:34"
28.76129519,100.032269830817,75.9123324033709,"2013-09-30 19:43:35"
20.93292207,102.021603039317,75.9556647234225,"2013-09-30 19:43:36"
22.11894581,104.044554409016,76.0494040083718,"2013-09-30 19:43:37"
19.69041792,105.785511245195,76.128220184232,"2013-09-30 19:43:38"
24.44625257,106.482535378971,76.1753109209924,"2013-09-30 19:43:39"
29.10688967,106.415409621853,76.1922237694773,"2013-09-30 19:43:59"
37.11959884,107.446403751674,76.2294762994572,"2013-09-30 19:44:00"
48.77519924,108.440240954867,76.2963539902454,"2013-09-30 19:44:01"
56.11292619,109.328468440321,76.3353752085347,"2013-09-30 19:44:02"
53.19765273,110.537837935732,76.3124931245829,"2013-09-30 19:44:03"
35.54126494,112.221400590067,76.2697135335697,"2013-09-30 19:44:04"
38.53668032,113.948534165646,76.2425202913035,"2013-09-30 19:44:05"
37.22523989,115.660185687154,76.2730297711322,"2013-09-30 19:44:06"
32.3151643,117.558395945689,76.2321293884734,"2013-09-30 19:44:07"
27.67099232,119.546844454385,76.2183116950469,"2013-09-30 19:44:08"
27.6529884,121.55774193952,76.2023936981947,"2013-09-30 19:44:09"
27.59329469,123.562888948215,76.181280235004,"2013-09-30 19:44:10"
27.80379609,125.545034049574,76.190013024551,"2013-09-30 19:44:11"
30.70219487,127.543545893024,76.1975298344054,"2013-09-30 19:44:12"
31.6009454,129.549798762723,76.1656938532682,"2013-09-30 19:44:13"
39.02152756,131.546541227779,76.1676835926639,"2013-09-30 19:44:14"
37.01404007,133.522272336094,76.1713314767606,"2013-09-30 19:44:15"
40.08800386,135.465712306203,76.0954999484808,"2013-09-30 19:44:16"
47.71101557,137.445535099845,76.0333755495975,"2013-09-30 19:44:17"
44.39764413,139.401803056042,76.0584684664454,"2013-09-30 19:44:18"
29.47199242,141.333742071697,76.0183418639113,"2013-09-30 19:44:19"
41.73420406,143.254401317673,75.9761149705186,"2013-09-30 19:44:20"
38.98667246,145.143764688953,75.9569912671452,"2013-09-30 19:44:21"
35.04987061,147.049605387245,75.9053683241257,"2013-09-30 19:44:22"
37.06836013,148.965509420291,75.949142790335,"2013-09-30 19:44:23"
35.85030326,150.891366201597,75.9514641527015,"2013-09-30 19:44:24"
40.69739515,152.835248504321,75.9688192007543,"2013-09-30 19:44:25"
51.68007807,154.803570355296,75.9482584681728,"2013-09-30 19:44:26"
36.69783963,156.565427963293,76.021989705594,"2013-09-30 19:44:27"
32.3999616,158.009129385653,76.0317173907586,"2013-09-30 19:44:28"
26.48486042,159.420539669807,76.0918520298246,"2013-09-30 19:44:29"
31.01917728,160.726008478313,76.1488914918397,"2013-09-30 19:44:30"
39.06679811,162.013451753615,76.1243512930339,"2013-09-30 19:44:31"
57.62089734,163.261747553263,76.1202612533542,"2013-09-30 19:44:32"
56.2775415,164.45862081971,76.0528308885089,"2013-09-30 19:44:33"
58.10420489,165.949100159051,76.065874767251,"2013-09-30 19:44:34"
45.00643009,167.752095793296,76.1305416031506,"2013-09-30 19:44:35"
40.60932253,169.594902419796,76.1844858991112,"2013-09-30 19:44:36"
38.98667246,171.493333849746,76.2219595241625,"2013-09-30 19:44:37"
39.2001873,173.410896673907,76.2323504489851,"2013-09-30 19:44:38"
37.82367814,175.396580530483,76.2178695064752,"2013-09-30 19:44:39"
32.65619246,177.42428710211,76.2401989163699,"2013-09-30 19:44:40"
33.20982963,179.437838653658,76.2324610020189,"2013-09-30 19:44:41"
32.52612809,181.460347678168,76.1538659322262,"2013-09-30 19:44:42"
33.14364979,183.490597729715,76.161493271551,"2013-09-30 19:44:43"
31.50069607,185.532127561942,76.1658043953057,"2013-09-30 19:44:44"
31.24858404,187.546895560988,76.1709998412227,"2013-09-30 19:44:45"
31.11787688,189.559009492836,76.156961065292,"2013-09-30 19:44:46"
28.80655174,191.589038372182,76.1706682386734,"2013-09-30 19:44:47"
26.08411957,193.599493512915,76.1347422068603,"2013-09-30 19:44:48"
26.99661392,195.622555468321,76.1408219969319,"2013-09-30 19:44:49"
29.078279,197.642521013698,76.1590613451544,"2013-09-30 19:44:50"
29.09127771,199.65330791234,76.1780745064903,"2013-09-30 19:44:51"
28.42783011,201.672720526822,76.1653622287265,"2013-09-30 19:44:52"
28.64440185,203.678973407523,76.1554134814793,"2013-09-30 19:44:53"
27.6413216,205.710992836677,76.1693417279395,"2013-09-30 19:44:54"
32.3959367,207.737704133007,76.16989442556,"2013-09-30 19:44:55"
30.76962394,209.761540190724,76.161714355626,"2013-09-30 19:44:56"
35.19320988,211.780842218712,76.1054486737355,"2013-09-30 19:44:57"
32.13580795,213.807111171426,76.0997005082056,"2013-09-30 19:44:58"
35.95544581,215.825086166209,76.0519465223617,"2013-09-30 19:44:59"
30.52943938,217.841955300772,76.0484091897279,"2013-09-30 19:45:00"
31.70618674,219.851525752701,76.0427715552392,"2013-09-30 19:45:01"
31.70618674,221.867731370661,76.0155783239693,"2013-09-30 19:45:02"
35.12601408,223.866243213324,76.0041925459432,"2013-09-30 19:45:03"
34.7788261,225.879131248269,75.9794312080811,"2013-09-30 19:45:04"
33.27518321,227.896000382832,75.9690402942547,"2013-09-30 19:45:05"
33.44044707,229.898272152913,75.950469299498,"2013-09-30 19:45:06"
36.68945826,231.917795353889,75.9526801213979,"2013-09-30 19:45:07"
35.10559399,233.930793974541,75.9565490785735,"2013-09-30 19:45:08"
33.1422928,236.005167876656,75.9236076833445,"2013-09-30 19:45:09"
33.10996238,238.106524784153,75.8895608583149,"2013-09-30 19:45:10"
31.38071538,240.199366574875,75.867010365916,"2013-09-30 19:45:11"
30.96060122,242.309902117321,75.8107446840256,"2013-09-30 19:45:12"
33.07858941,244.418336535251,75.7847673994596,"2013-09-30 19:45:13"
32.98482129,246.523453381166,75.7896312098386,"2013-09-30 19:45:14"
34.96529715,248.616184563393,75.7841041268128,"2013-09-30 19:45:15"
37.35501833,250.707699320124,75.8125133063575,"2013-09-30 19:45:16"
37.9999654,252.816023152346,75.8361692159899,"2013-09-30 19:45:17"
35.34262801,254.911187227999,75.8611516253599,"2013-09-30 19:45:18"
38.80559303,257.012322975081,75.8804964112375,"2013-09-30 19:45:19"
36.17689683,259.111910505756,75.8997306566484,"2013-09-30 19:45:20"
34.98768982,261.217137926378,75.8736428520373,"2013-09-30 19:45:21"
29.11685301,263.310422050502,75.8741955496578,"2013-09-30 19:45:22"
33.51896451,265.39872979971,75.9065842378409,"2013-09-30 19:45:23"
30.50031764,267.489359856635,75.8613727314274,"2013-09-30 19:45:24"
37.72308358,269.570811268397,75.8366114045616,"2013-09-30 19:45:25"
35.32194721,271.655580262389,75.8601567721564,"2013-09-30 19:45:26"
38.03108656,273.727853028987,75.8238991267977,"2013-09-30 19:45:27"
41.58660675,275.802226930316,75.785872804126,"2013-09-30 19:45:28"
35.57462049,277.887991199605,75.7737132255535,"2013-09-30 19:45:29"
36.61956639,279.956172280091,75.7670807158689,"2013-09-30 19:45:30"
37.02798532,282.034859039733,75.7886363236464,"2013-09-30 19:45:31"
36.04544321,284.097289643779,75.8678946425224,"2013-09-30 19:45:32"
32.60484588,286.181948063063,75.8824861616294,"2013-09-30 19:45:33"
33.9317507,288.268818181571,75.918301651405,"2013-09-30 19:45:34"
31.36459469,290.344187358198,75.9339985626113,"2013-09-30 19:45:35"
30.66616016,292.417123652399,75.9545593077599,"2013-09-30 19:45:36"
31.30099921,294.49393044794,75.9731303025166,"2013-09-30 19:45:37"
32.82481129,296.57073724348,75.9571017871902,"2013-09-30 19:45:38"
33.30213348,298.633057250817,75.8929876614783,"2013-09-30 19:45:39"
34.96084993,300.701348917011,75.871542572175,"2013-09-30 19:45:40"
35.7010805,302.78633909499,75.86822631262,"2013-09-30 19:45:41"
37.70415967,304.853967245367,75.8471128604255,"2013-09-30 19:45:42"
34.56368064,306.935639817543,75.8586091899145,"2013-09-30 19:45:43"
38.98340713,309.013110141473,75.8569510546389,"2013-09-30 19:45:44"
35.87243544,311.088479307099,75.9126640389089,"2013-09-30 19:45:45"
38.34206046,313.149914635847,75.9423997386128,"2013-09-30 19:45:46"
35.51492378,315.20250308834,75.9778835928505,"2013-09-30 19:45:47"
41.65961794,317.262943142576,76.0571419227228,"2013-09-30 19:45:48"
37.95927016,319.321503233496,76.0596844147203,"2013-09-30 19:45:49"
42.58068496,321.367677681945,76.00817203416,"2013-09-30 19:45:50"
41.4211293,323.41296744159,75.9967862451376,"2013-09-30 19:45:51"
40.39388638,325.44133752982,75.9524590608863,"2013-09-30 19:45:52"
40.45860032,327.471145236965,75.9542277052107,"2013-09-30 19:45:53"
38.83615553,329.495534224791,76.0181207484184,"2013-09-30 19:45:54"
43.91019036,331.522798452016,76.0278484225868,"2013-09-30 19:45:55"
40.79314238,333.54044168889,76.0149150513225,"2013-09-30 19:45:56"
39.48568787,335.552002690629,76.0358074210129,"2013-09-30 19:45:57"
39.09922836,337.58114688117,76.0284011421998,"2013-09-30 19:45:58"
35.58353002,339.600559495652,76.0306119750959,"2013-09-30 19:45:59"
35.23695823,341.646844529808,76.0212159364655,"2013-09-30 19:46:00"
34.80288974,343.67399817054,75.9310139951463,"2013-09-30 19:46:01"
34.46392112,345.719619688879,75.8865762562903,"2013-09-30 19:46:02"
40.13277605,347.763803587519,75.8935403575279,"2013-09-30 19:46:03"
40.52750047,349.788966678441,75.8779539757921,"2013-09-30 19:46:04"
43.91291057,351.845425633845,75.8833705167804,"2013-09-30 19:46:05"
42.5025024,353.901995174956,75.8524188578053,"2013-09-30 19:46:06"
42.29751873,355.967743361231,75.8549613042469,"2013-09-30 19:46:07"
38.39970165,358.022654111227,75.859161887535,"2013-09-30 19:46:08"
38.39970165,360.079334238046,75.8997306566484,"2013-09-30 19:46:09"
38.33561495,362.137230823363,75.8999517501488,"2013-09-30 19:46:10"
38.52230304,364.182741744208,75.9451632691295,"2013-09-30 19:46:11"
34.15808487,366.258774448439,75.9889377447641,"2013-09-30 19:46:12"
34.48916101,368.314348715038,75.9815314785181,"2013-09-30 19:46:13"
39.61772454,370.371360589551,75.9600864112073,"2013-09-30 19:46:14"
40.00236993,372.429478346284,75.9605285667902,"2013-09-30 19:46:15"
39.61837015,374.503852248399,75.9531222879772,"2013-09-30 19:46:16"
38.41203958,376.581101388341,75.939967845205,"2013-09-30 19:46:17"
38.41203958,378.657355253772,75.9003939387205,"2013-09-30 19:46:18"
41.00246811,380.755505165532,75.8838126833596,"2013-09-30 19:46:19"
41.00246811,382.851996285392,75.8965249705487,"2013-09-30 19:46:20"
44.83864471,384.943511031122,75.9055893846374,"2013-09-30 19:46:21"
42.65169294,387.028390611607,75.8964144300821,"2013-09-30 19:46:22"
40.43653321,389.121895907146,75.9008360943035,"2013-09-30 19:46:23"
38.43004754,391.220819921218,75.9300190759653,"2013-09-30 19:46:24"
38.48135015,393.308574740316,75.9417364785332,"2013-09-30 19:46:25"
40.93960009,395.406503479876,75.9899326199601,"2013-09-30 19:46:26"
41.35602749,397.53351636112,76.0457561352713,"2013-09-30 19:46:27"
42.12293187,399.634541510708,76.0924047054526,"2013-09-30 19:46:28"
47.02486407,399.840121043666,90.7408295554803,"2013-09-30 20:37:13"
54.36035345,397.96635031138,90.7065616589428,"2013-09-30 20:37:14"
45.65139725,396.093243095696,90.7522153869168,"2013-09-30 20:37:15"
52.7439981,394.225112254143,90.7429298793277,"2013-09-30 20:37:16"
45.35045397,392.322257380172,90.7158471775281,"2013-09-30 20:37:17"
47.36637872,390.440192680525,90.7896890245352,"2013-09-30 20:37:18"
49.04309849,388.558680932989,90.8657416808749,"2013-09-30 20:37:19"
44.633285,386.646868574269,90.907636949726,"2013-09-30 20:37:20"
47.10913718,384.732844516325,90.8807752990128,"2013-09-30 20:37:21"
44.03787919,382.79891495086,90.9064209684624,"2013-09-30 20:37:22"
43.08486763,380.864432443499,90.9742935548682,"2013-09-30 20:37:23"
41.46048766,378.942556761812,90.9960702467208,"2013-09-30 20:37:24"
45.39915343,377.006194312351,90.9112847678452,"2013-09-30 20:37:25"
44.37382933,375.046608773924,90.9100688321376,"2013-09-30 20:37:26"
46.04705469,373.104716998222,90.8764641532656,"2013-09-30 20:37:27"
44.85761332,371.121687208058,90.8343478003395,"2013-09-30 20:37:28"
48.70633119,369.137662142597,90.8505974327296,"2013-09-30 20:37:29"
48.9253907,367.144569018466,90.8581142740018,"2013-09-30 20:37:30"
46.15090743,365.166515602432,90.8583353580769,"2013-09-30 20:37:31"
43.31320589,363.168003758983,90.8257255748225,"2013-09-30 20:37:32"
44.5017004,361.172588326348,90.8584458985436,"2013-09-30 20:37:33"
40.93621685,359.177725824608,90.9016676781285,"2013-09-30 20:37:34"
42.38886423,357.184964458385,90.8953668055527,"2013-09-30 20:37:35"
40.14388718,355.194967744282,90.8899502551391,"2013-09-30 20:37:36"
48.18974566,353.261038178031,90.9003411799617,"2013-09-30 20:37:37"
40.35541971,351.307092530338,90.9297452645494,"2013-09-30 20:37:38"
45.28391683,349.332135524334,90.9559436331904,"2013-09-30 20:37:39"
40.21259112,347.346783426452,90.9230022034018,"2013-09-30 20:37:40"
46.91471124,345.361873672187,90.8995673652774,"2013-09-30 20:37:41"
45.24521319,343.397975275448,90.8945930034355,"2013-09-30 20:37:42"
52.20552458,341.459843438163,90.9061998859583,"2013-09-30 20:37:43"
49.8233279,339.528789100311,90.9739619303265,"2013-09-30 20:37:44"
52.00139325,337.598508886771,91.0109933668061,"2013-09-30 20:37:45"
48.59814122,335.660708807395,90.9987232351999,"2013-09-30 20:37:46"
47.57721877,333.722466384403,90.9706456487791,"2013-09-30 20:37:47"
44.26294278,331.770621871441,90.9479846017756,"2013-09-30 20:37:48"
42.06394518,329.836913478177,90.9378147720242,"2013-09-30 20:37:49"
43.46421154,327.98780343334,90.9140483203544,"2013-09-30 20:37:50"
45.15227325,326.181047872464,90.9132745402297,"2013-09-30 20:37:51"
45.444102,324.375951114489,90.9510798008189,"2013-09-30 20:37:52"
45.00643009,322.575167191254,91.0392920373019,"2013-09-30 20:37:53"
43.88906762,320.762108223827,91.0723439871356,"2013-09-30 20:37:54"
42.42312222,318.938764749445,91.101858580772,"2013-09-30 20:37:55"
45.37118042,317.141519603428,90.9374831019267,"2013-09-30 20:37:56"
42.22050259,315.324700697583,90.9330614596978,"2013-09-30 20:37:57"
43.60690722,313.476585950044,90.8588879991453,"2013-09-30 20:37:58"
43.84345673,311.639308627784,90.7463565929503,"2013-09-30 20:37:59"
43.69998698,309.802694811126,90.6522856598959,"2013-09-30 20:38:00"
43.43331059,307.975370237912,90.6733991796387,"2013-09-30 20:38:01"
47.07250669,306.137429399048,90.7097673890274,"2013-09-30 20:38:02"
40.5520792,304.324259845128,90.7273435195843,"2013-09-30 20:38:03"
